Request id,Pickup point,Driver id,Status,Request Date & Time,Drop Date & Time,Request Date,Request Time,Drop Date,Drop Time,Request Hour,Time Slot,Trip Completed
220,Airport,203,Trip Completed,07/11/2016 06:11:00,07/11/2016 06:55:00,11/7/2016,6:11:00,11/7/2016,6:55:00,6,Morning,Yes
909,Airport,203,Trip Completed,07/11/2016 18:16:00,07/11/2016 19:07:00,11/7/2016,18:16:00,11/7/2016,19:07:00,18,Evening,Yes
1306,Airport,203,Trip Completed,07/11/2016 22:39:00,07/11/2016 23:46:00,11/7/2016,22:39:00,11/7/2016,23:46:00,22,Evening,Yes
2998,City,203,Trip Completed,13/07/2016 07:16:45,13/07/2016 07:45:47,13/07/2016,7:16:45,13/07/2016,7:45:47,7,Morning,Yes
3415,City,203,Trip Completed,13/07/2016 15:28:02,13/07/2016 16:37:13,13/07/2016,15:28:02,13/07/2016,16:37:13,15,Day,Yes
3789,City,203,Trip Completed,13/07/2016 20:49:13,13/07/2016 21:41:24,13/07/2016,20:49:13,13/07/2016,21:41:24,20,Evening,Yes
4227,Airport,203,Trip Completed,14/07/2016 05:49:34,14/07/2016 06:53:22,14/07/2016,5:49:34,14/07/2016,6:53:22,5,Morning,Yes
6490,City,203,Trip Completed,15/07/2016 20:29:24,15/07/2016 21:17:23,15/07/2016,20:29:24,15/07/2016,21:17:23,20,Evening,Yes
6712,Airport,203,Trip Completed,15/07/2016 23:02:31,15/07/2016 23:43:24,15/07/2016,23:02:31,15/07/2016,23:43:24,23,Evening,Yes
583,Airport,204,Trip Completed,07/11/2016 11:08:00,07/11/2016 11:58:00,11/7/2016,11:08:00,11/7/2016,11:58:00,11,Day,Yes
772,City,204,Trip Completed,07/11/2016 16:25:00,07/11/2016 17:36:00,11/7/2016,16:25:00,11/7/2016,17:36:00,16,Day,Yes
1142,City,204,Trip Completed,07/11/2016 20:42:00,07/11/2016 21:40:00,11/7/2016,20:42:00,11/7/2016,21:40:00,20,Evening,Yes
1436,City,204,Trip Completed,07/12/2016 04:46:00,07/12/2016 05:22:00,12/7/2016,4:46:00,12/7/2016,5:22:00,4,Late Night,Yes
1986,City,204,Trip Completed,07/12/2016 12:32:00,07/12/2016 13:05:00,12/7/2016,12:32:00,12/7/2016,13:05:00,12,Day,Yes
2508,Airport,204,Trip Completed,07/12/2016 21:04:00,07/12/2016 22:00:00,12/7/2016,21:04:00,12/7/2016,22:00:00,21,Evening,Yes
2788,City,204,Trip Completed,13/07/2016 04:49:55,13/07/2016 05:56:07,13/07/2016,4:49:55,13/07/2016,5:56:07,4,Late Night,Yes
2956,Airport,204,Trip Completed,13/07/2016 06:42:12,13/07/2016 07:35:04,13/07/2016,6:42:12,13/07/2016,7:35:04,6,Morning,Yes
4518,City,204,Trip Completed,14/07/2016 09:18:42,14/07/2016 10:20:53,14/07/2016,9:18:42,14/07/2016,10:20:53,9,Morning,Yes
4681,City,204,Trip Completed,14/07/2016 12:47:46,14/07/2016 13:22:59,14/07/2016,12:47:46,14/07/2016,13:22:59,12,Day,Yes
5041,City,204,Trip Completed,14/07/2016 19:20:06,14/07/2016 20:21:57,14/07/2016,19:20:06,14/07/2016,20:21:57,19,Evening,Yes
6176,City,204,Trip Completed,15/07/2016 16:55:46,15/07/2016 17:44:51,15/07/2016,16:55:46,15/07/2016,17:44:51,16,Day,Yes
542,Airport,205,Trip Completed,07/11/2016 10:06:00,07/11/2016 11:02:00,11/7/2016,10:06:00,11/7/2016,11:02:00,10,Day,Yes
605,Airport,205,Trip Completed,07/11/2016 11:42:00,07/11/2016 12:31:00,11/7/2016,11:42:00,11/7/2016,12:31:00,11,Day,Yes
1908,Airport,205,Trip Completed,07/12/2016 10:35:00,07/12/2016 11:40:00,12/7/2016,10:35:00,12/7/2016,11:40:00,10,Day,Yes
3662,City,205,Trip Completed,13/07/2016 19:19:23,13/07/2016 20:20:17,13/07/2016,19:19:23,13/07/2016,20:20:17,19,Evening,Yes
4254,City,205,Trip Completed,14/07/2016 06:06:21,14/07/2016 07:12:50,14/07/2016,6:06:21,14/07/2016,7:12:50,6,Morning,Yes
5337,City,205,Trip Completed,14/07/2016 22:21:28,14/07/2016 23:23:40,14/07/2016,22:21:28,14/07/2016,23:23:40,22,Evening,Yes
5430,City,205,Trip Completed,15/07/2016 02:35:11,15/07/2016 03:25:33,15/07/2016,2:35:11,15/07/2016,3:25:33,2,Late Night,Yes
6630,Airport,205,Trip Completed,15/07/2016 21:58:19,15/07/2016 22:50:50,15/07/2016,21:58:19,15/07/2016,22:50:50,21,Evening,Yes
297,Airport,206,Trip Completed,07/11/2016 07:13:00,07/11/2016 07:43:00,11/7/2016,7:13:00,11/7/2016,7:43:00,7,Morning,Yes
501,City,206,Trip Completed,07/11/2016 09:37:00,07/11/2016 10:10:00,11/7/2016,9:37:00,11/7/2016,10:10:00,9,Morning,Yes
826,City,206,Trip Completed,07/11/2016 17:32:00,07/11/2016 18:39:00,11/7/2016,17:32:00,11/7/2016,18:39:00,17,Evening,Yes
2339,City,206,Trip Completed,07/12/2016 19:19:00,07/12/2016 20:12:00,12/7/2016,19:19:00,12/7/2016,20:12:00,19,Evening,Yes
3025,City,206,Trip Completed,13/07/2016 07:32:12,13/07/2016 08:45:26,13/07/2016,7:32:12,13/07/2016,8:45:26,7,Morning,Yes
4803,City,206,Trip Completed,14/07/2016 17:02:43,14/07/2016 18:17:52,14/07/2016,17:02:43,14/07/2016,18:17:52,17,Evening,Yes
5893,City,206,Trip Completed,15/07/2016 09:42:11,15/07/2016 10:18:04,15/07/2016,9:42:11,15/07/2016,10:18:04,9,Morning,Yes
876,Airport,207,Trip Completed,07/11/2016 17:58:00,07/11/2016 18:33:00,11/7/2016,17:58:00,11/7/2016,18:33:00,17,Evening,Yes
1318,City,207,Trip Completed,07/11/2016 22:51:00,07/11/2016 23:45:00,11/7/2016,22:51:00,11/7/2016,23:45:00,22,Evening,Yes
1477,Airport,207,Trip Completed,07/12/2016 05:16:00,07/12/2016 06:13:00,12/7/2016,5:16:00,12/7/2016,6:13:00,5,Morning,Yes
2084,Airport,207,Trip Completed,07/12/2016 15:46:00,07/12/2016 16:40:00,12/7/2016,15:46:00,12/7/2016,16:40:00,15,Day,Yes
2354,Airport,207,Trip Completed,07/12/2016 19:25:00,07/12/2016 20:09:00,12/7/2016,19:25:00,12/7/2016,20:09:00,19,Evening,Yes
3407,Airport,207,Trip Completed,13/07/2016 15:24:47,13/07/2016 16:34:49,13/07/2016,15:24:47,13/07/2016,16:34:49,15,Day,Yes
3703,Airport,207,Trip Completed,13/07/2016 19:42:01,13/07/2016 20:50:38,13/07/2016,19:42:01,13/07/2016,20:50:38,19,Evening,Yes
4085,Airport,207,Trip Completed,14/07/2016 02:42:00,14/07/2016 03:28:10,14/07/2016,2:42:00,14/07/2016,3:28:10,2,Late Night,Yes
4625,City,207,Trip Completed,14/07/2016 11:04:55,14/07/2016 12:14:46,14/07/2016,11:04:55,14/07/2016,12:14:46,11,Day,Yes
4866,City,207,Trip Completed,14/07/2016 17:35:53,14/07/2016 18:27:47,14/07/2016,17:35:53,14/07/2016,18:27:47,17,Evening,Yes
1278,City,208,Trip Completed,07/11/2016 22:03:00,07/11/2016 23:05:00,11/7/2016,22:03:00,11/7/2016,23:05:00,22,Evening,Yes
2037,City,208,Trip Completed,07/12/2016 14:13:00,07/12/2016 15:04:00,12/7/2016,14:13:00,12/7/2016,15:04:00,14,Day,Yes
2567,Airport,208,Trip Completed,07/12/2016 21:37:00,07/12/2016 22:26:00,12/7/2016,21:37:00,12/7/2016,22:26:00,21,Evening,Yes
2829,City,208,Trip Completed,13/07/2016 05:20:05,13/07/2016 06:17:18,13/07/2016,5:20:05,13/07/2016,6:17:18,5,Morning,Yes
2918,Airport,208,Trip Completed,13/07/2016 06:20:10,13/07/2016 07:01:26,13/07/2016,6:20:10,13/07/2016,7:01:26,6,Morning,Yes
3362,Airport,208,Trip Completed,13/07/2016 13:37:26,13/07/2016 14:36:47,13/07/2016,13:37:26,13/07/2016,14:36:47,13,Day,Yes
5615,City,208,Trip Completed,15/07/2016 06:27:11,15/07/2016 07:32:20,15/07/2016,6:27:11,15/07/2016,7:32:20,6,Morning,Yes
2008,Airport,209,Trip Completed,07/12/2016 13:23:00,07/12/2016 14:28:00,12/7/2016,13:23:00,12/7/2016,14:28:00,13,Day,Yes
3031,Airport,209,Trip Completed,13/07/2016 07:32:39,13/07/2016 08:28:29,13/07/2016,7:32:39,13/07/2016,8:28:29,7,Morning,Yes
3500,Airport,209,Trip Completed,13/07/2016 17:31:22,13/07/2016 18:11:49,13/07/2016,17:31:22,13/07/2016,18:11:49,17,Evening,Yes
5079,City,209,Trip Completed,14/07/2016 19:40:11,14/07/2016 20:16:24,14/07/2016,19:40:11,14/07/2016,20:16:24,19,Evening,Yes
5967,City,209,Trip Completed,15/07/2016 10:56:15,15/07/2016 11:55:28,15/07/2016,10:56:15,15/07/2016,11:55:28,10,Day,Yes
6375,City,209,Trip Completed,15/07/2016 19:10:20,15/07/2016 20:24:42,15/07/2016,19:10:20,15/07/2016,20:24:42,19,Evening,Yes
1551,City,210,Trip Completed,07/12/2016 06:10:00,07/12/2016 06:54:00,12/7/2016,6:10:00,12/7/2016,6:54:00,6,Morning,Yes
2041,City,210,Trip Completed,07/12/2016 14:24:00,07/12/2016 15:13:00,12/7/2016,14:24:00,12/7/2016,15:13:00,14,Day,Yes
2666,City,210,Trip Completed,07/12/2016 23:40:00,13/07/2016 00:22:19,12/7/2016,23:40:00,13/07/2016,0:22:19,23,Evening,Yes
3348,City,210,Trip Completed,13/07/2016 13:12:47,13/07/2016 14:05:36,13/07/2016,13:12:47,13/07/2016,14:05:36,13,Day,Yes
3518,Airport,210,Trip Completed,13/07/2016 17:45:55,13/07/2016 18:22:58,13/07/2016,17:45:55,13/07/2016,18:22:58,17,Evening,Yes
4205,City,210,Trip Completed,14/07/2016 05:35:58,14/07/2016 06:38:23,14/07/2016,5:35:58,14/07/2016,6:38:23,5,Morning,Yes
6346,Airport,210,Trip Completed,15/07/2016 18:48:48,15/07/2016 19:37:36,15/07/2016,18:48:48,15/07/2016,19:37:36,18,Evening,Yes
6433,City,210,Trip Completed,15/07/2016 19:52:00,15/07/2016 20:26:07,15/07/2016,19:52:00,15/07/2016,20:26:07,19,Evening,Yes
1471,City,211,Trip Completed,07/12/2016 05:09:00,07/12/2016 06:01:00,12/7/2016,5:09:00,12/7/2016,6:01:00,5,Morning,Yes
1808,Airport,211,Trip Completed,07/12/2016 09:13:00,07/12/2016 10:30:00,12/7/2016,9:13:00,12/7/2016,10:30:00,9,Morning,Yes
2017,City,211,Trip Completed,07/12/2016 13:43:00,07/12/2016 14:22:00,12/7/2016,13:43:00,12/7/2016,14:22:00,13,Day,Yes
4483,City,211,Trip Completed,14/07/2016 08:49:48,14/07/2016 09:21:33,14/07/2016,8:49:48,14/07/2016,9:21:33,8,Morning,Yes
4639,Airport,211,Trip Completed,14/07/2016 11:31:09,14/07/2016 12:10:50,14/07/2016,11:31:09,14/07/2016,12:10:50,11,Day,Yes
4901,Airport,211,Trip Completed,14/07/2016 18:02:12,14/07/2016 18:31:27,14/07/2016,18:02:12,14/07/2016,18:31:27,18,Evening,Yes
5357,City,211,Trip Completed,14/07/2016 23:09:23,15/07/2016 00:05:34,14/07/2016,23:09:23,15/07/2016,0:05:34,23,Evening,Yes
6214,Airport,211,Trip Completed,15/07/2016 17:35:20,15/07/2016 18:32:39,15/07/2016,17:35:20,15/07/2016,18:32:39,17,Evening,Yes
575,Airport,212,Trip Completed,07/11/2016 10:59:00,07/11/2016 11:51:00,11/7/2016,10:59:00,11/7/2016,11:51:00,10,Day,Yes
753,Airport,212,Trip Completed,07/11/2016 15:58:00,07/11/2016 17:05:00,11/7/2016,15:58:00,11/7/2016,17:05:00,15,Day,Yes
999,City,212,Trip Completed,07/11/2016 19:06:00,07/11/2016 20:20:00,11/7/2016,19:06:00,11/7/2016,20:20:00,19,Evening,Yes
1534,Airport,212,Trip Completed,07/12/2016 05:59:00,07/12/2016 06:58:00,12/7/2016,5:59:00,12/7/2016,6:58:00,5,Morning,Yes
1773,Airport,212,Trip Completed,07/12/2016 08:57:00,07/12/2016 10:03:00,12/7/2016,8:57:00,12/7/2016,10:03:00,8,Morning,Yes
1890,City,212,Trip Completed,07/12/2016 10:08:00,07/12/2016 11:16:00,12/7/2016,10:08:00,12/7/2016,11:16:00,10,Day,Yes
2609,Airport,212,Trip Completed,07/12/2016 22:00:00,07/12/2016 22:56:00,12/7/2016,22:00:00,12/7/2016,22:56:00,22,Evening,Yes
2864,City,212,Trip Completed,13/07/2016 05:43:57,13/07/2016 06:10:20,13/07/2016,5:43:57,13/07/2016,6:10:20,5,Morning,Yes
3134,City,212,Trip Completed,13/07/2016 08:40:06,13/07/2016 09:52:19,13/07/2016,8:40:06,13/07/2016,9:52:19,8,Morning,Yes
3302,City,212,Trip Completed,13/07/2016 11:41:45,13/07/2016 12:37:07,13/07/2016,11:41:45,13/07/2016,12:37:07,11,Day,Yes
3999,Airport,212,Trip Completed,13/07/2016 23:40:57,14/07/2016 00:44:12,13/07/2016,23:40:57,14/07/2016,0:44:12,23,Evening,Yes
4450,City,212,Trip Completed,14/07/2016 08:30:35,14/07/2016 09:07:03,14/07/2016,8:30:35,14/07/2016,9:07:03,8,Morning,Yes
6376,City,212,Trip Completed,15/07/2016 19:12:24,15/07/2016 20:13:55,15/07/2016,19:12:24,15/07/2016,20:13:55,19,Evening,Yes
6622,Airport,212,Trip Completed,15/07/2016 21:46:05,15/07/2016 22:39:29,15/07/2016,21:46:05,15/07/2016,22:39:29,21,Evening,Yes
87,City,213,Trip Completed,07/11/2016 04:46:00,07/11/2016 05:26:00,11/7/2016,4:46:00,11/7/2016,5:26:00,4,Late Night,Yes
859,City,213,Trip Completed,07/11/2016 17:49:00,07/11/2016 18:45:00,11/7/2016,17:49:00,11/7/2016,18:45:00,17,Evening,Yes
1170,City,213,Trip Completed,07/11/2016 20:55:00,07/11/2016 21:28:00,11/7/2016,20:55:00,11/7/2016,21:28:00,20,Evening,Yes
2511,City,213,Trip Completed,07/12/2016 21:07:00,07/12/2016 22:15:00,12/7/2016,21:07:00,12/7/2016,22:15:00,21,Evening,Yes
3427,Airport,213,Trip Completed,13/07/2016 15:52:40,13/07/2016 16:56:33,13/07/2016,15:52:40,13/07/2016,16:56:33,15,Day,Yes
5385,Airport,213,Trip Completed,14/07/2016 00:07:29,14/07/2016 00:44:29,14/07/2016,0:07:29,14/07/2016,0:44:29,0,Late Night,Yes
4643,Airport,213,Trip Completed,14/07/2016 11:41:55,14/07/2016 12:32:12,14/07/2016,11:41:55,14/07/2016,12:32:12,11,Day,Yes
4850,Airport,213,Trip Completed,14/07/2016 17:34:36,14/07/2016 18:07:29,14/07/2016,17:34:36,14/07/2016,18:07:29,17,Evening,Yes
5689,City,213,Trip Completed,15/07/2016 07:21:55,15/07/2016 07:59:29,15/07/2016,7:21:55,15/07/2016,7:59:29,7,Morning,Yes
600,City,214,Trip Completed,07/11/2016 11:38:00,07/11/2016 12:47:00,11/7/2016,11:38:00,11/7/2016,12:47:00,11,Day,Yes
2053,Airport,214,Trip Completed,07/12/2016 14:50:00,07/12/2016 15:56:00,12/7/2016,14:50:00,12/7/2016,15:56:00,14,Day,Yes
2256,Airport,214,Trip Completed,07/12/2016 18:25:00,07/12/2016 18:53:00,12/7/2016,18:25:00,12/7/2016,18:53:00,18,Evening,Yes
2947,City,214,Trip Completed,13/07/2016 06:35:59,13/07/2016 07:24:41,13/07/2016,6:35:59,13/07/2016,7:24:41,6,Morning,Yes
3834,City,214,Trip Completed,13/07/2016 21:21:52,13/07/2016 22:29:22,13/07/2016,21:21:52,13/07/2016,22:29:22,21,Evening,Yes
4414,Airport,214,Trip Completed,14/07/2016 08:08:15,14/07/2016 08:57:44,14/07/2016,8:08:15,14/07/2016,8:57:44,8,Morning,Yes
5901,City,214,Trip Completed,15/07/2016 09:53:12,15/07/2016 11:01:26,15/07/2016,9:53:12,15/07/2016,11:01:26,9,Morning,Yes
214,City,215,Trip Completed,07/11/2016 06:13:00,07/11/2016 06:53:00,11/7/2016,6:13:00,11/7/2016,6:53:00,6,Morning,Yes
423,City,215,Trip Completed,07/11/2016 08:36:00,07/11/2016 09:21:00,11/7/2016,8:36:00,11/7/2016,9:21:00,8,Morning,Yes
1138,City,215,Trip Completed,07/11/2016 20:30:00,07/11/2016 21:12:00,11/7/2016,20:30:00,11/7/2016,21:12:00,20,Evening,Yes
1977,Airport,215,Trip Completed,07/12/2016 12:24:00,07/12/2016 13:07:00,12/7/2016,12:24:00,12/7/2016,13:07:00,12,Day,Yes
2328,City,215,Trip Completed,07/12/2016 19:12:00,07/12/2016 20:01:00,12/7/2016,19:12:00,12/7/2016,20:01:00,19,Evening,Yes
2990,City,215,Trip Completed,13/07/2016 07:10:57,13/07/2016 08:11:53,13/07/2016,7:10:57,13/07/2016,8:11:53,7,Morning,Yes
3658,Airport,215,Trip Completed,13/07/2016 19:24:22,13/07/2016 20:08:49,13/07/2016,19:24:22,13/07/2016,20:08:49,19,Evening,Yes
4471,City,215,Trip Completed,14/07/2016 08:46:16,14/07/2016 09:27:15,14/07/2016,8:46:16,14/07/2016,9:27:15,8,Morning,Yes
4767,Airport,215,Trip Completed,14/07/2016 15:34:27,14/07/2016 16:29:47,14/07/2016,15:34:27,14/07/2016,16:29:47,15,Day,Yes
5505,City,215,Trip Completed,15/07/2016 05:02:55,15/07/2016 05:49:14,15/07/2016,5:02:55,15/07/2016,5:49:14,5,Morning,Yes
5850,City,215,Trip Completed,15/07/2016 09:03:38,15/07/2016 10:14:54,15/07/2016,9:03:38,15/07/2016,10:14:54,9,Morning,Yes
484,City,216,Trip Completed,07/11/2016 09:24:00,07/11/2016 10:10:00,11/7/2016,9:24:00,11/7/2016,10:10:00,9,Morning,Yes
855,City,216,Trip Completed,07/11/2016 17:50:00,07/11/2016 18:27:00,11/7/2016,17:50:00,11/7/2016,18:27:00,17,Evening,Yes
2709,Airport,216,Trip Completed,13/07/2016 01:27:34,13/07/2016 02:10:44,13/07/2016,1:27:34,13/07/2016,2:10:44,1,Late Night,Yes
5556,City,216,Trip Completed,15/07/2016 05:35:47,15/07/2016 06:49:57,15/07/2016,5:35:47,15/07/2016,6:49:57,5,Morning,Yes
5648,Airport,216,Trip Completed,15/07/2016 06:55:43,15/07/2016 07:37:30,15/07/2016,6:55:43,15/07/2016,7:37:30,6,Morning,Yes
114,City,217,Trip Completed,07/11/2016 05:10:00,07/11/2016 05:40:00,11/7/2016,5:10:00,11/7/2016,5:40:00,5,Morning,Yes
470,City,217,Trip Completed,07/11/2016 09:22:00,07/11/2016 10:00:00,11/7/2016,9:22:00,11/7/2016,10:00:00,9,Morning,Yes
1446,City,217,Trip Completed,07/12/2016 04:45:00,07/12/2016 05:38:00,12/7/2016,4:45:00,12/7/2016,5:38:00,4,Late Night,Yes
3466,City,217,Trip Completed,13/07/2016 17:12:42,13/07/2016 17:59:39,13/07/2016,17:12:42,13/07/2016,17:59:39,17,Evening,Yes
4775,Airport,217,Trip Completed,14/07/2016 16:07:20,14/07/2016 16:53:31,14/07/2016,16:07:20,14/07/2016,16:53:31,16,Day,Yes
1065,Airport,218,Trip Completed,07/11/2016 19:51:00,07/11/2016 20:43:00,11/7/2016,19:51:00,11/7/2016,20:43:00,19,Evening,Yes
1457,Airport,218,Trip Completed,07/12/2016 04:58:00,07/12/2016 05:26:00,12/7/2016,4:58:00,12/7/2016,5:26:00,4,Late Night,Yes
3363,City,218,Trip Completed,13/07/2016 13:36:11,13/07/2016 14:34:22,13/07/2016,13:36:11,13/07/2016,14:34:22,13,Day,Yes
3994,Airport,218,Trip Completed,13/07/2016 23:21:24,14/07/2016 00:07:29,13/07/2016,23:21:24,14/07/2016,0:07:29,23,Evening,Yes
4340,City,218,Trip Completed,14/07/2016 07:13:44,14/07/2016 08:07:17,14/07/2016,7:13:44,14/07/2016,8:07:17,7,Morning,Yes
4902,City,218,Trip Completed,14/07/2016 18:03:42,14/07/2016 19:11:34,14/07/2016,18:03:42,14/07/2016,19:11:34,18,Evening,Yes
5360,Airport,218,Trip Completed,14/07/2016 23:19:15,14/07/2016 23:58:25,14/07/2016,23:19:15,14/07/2016,23:58:25,23,Evening,Yes
5665,City,218,Trip Completed,15/07/2016 07:03:13,15/07/2016 08:03:04,15/07/2016,7:03:13,15/07/2016,8:03:04,7,Morning,Yes
5977,City,218,Trip Completed,15/07/2016 11:27:33,15/07/2016 12:04:15,15/07/2016,11:27:33,15/07/2016,12:04:15,11,Day,Yes
6742,City,218,Trip Completed,15/07/2016 23:38:20,16/07/2016 00:39:38,15/07/2016,23:38:20,16/07/2016,0:39:38,23,Evening,Yes
280,Airport,219,Trip Completed,07/11/2016 07:05:00,07/11/2016 07:41:00,11/7/2016,7:05:00,11/7/2016,7:41:00,7,Morning,Yes
475,Airport,219,Trip Completed,07/11/2016 09:24:00,07/11/2016 10:21:00,11/7/2016,9:24:00,11/7/2016,10:21:00,9,Morning,Yes
1350,City,219,Trip Completed,07/11/2016 23:40:00,07/12/2016 00:26:00,11/7/2016,23:40:00,12/7/2016,0:26:00,23,Evening,Yes
2707,Airport,219,Trip Completed,13/07/2016 01:17:55,13/07/2016 02:35:58,13/07/2016,1:17:55,13/07/2016,2:35:58,1,Late Night,Yes
2928,Airport,219,Trip Completed,13/07/2016 06:26:22,13/07/2016 07:18:33,13/07/2016,6:26:22,13/07/2016,7:18:33,6,Morning,Yes
4534,City,219,Trip Completed,14/07/2016 09:29:54,14/07/2016 10:16:36,14/07/2016,9:29:54,14/07/2016,10:16:36,9,Morning,Yes
4715,City,219,Trip Completed,14/07/2016 13:22:22,14/07/2016 14:27:36,14/07/2016,13:22:22,14/07/2016,14:27:36,13,Day,Yes
4814,Airport,219,Trip Completed,14/07/2016 17:17:31,14/07/2016 17:59:00,14/07/2016,17:17:31,14/07/2016,17:59:00,17,Evening,Yes
5878,City,219,Trip Completed,15/07/2016 09:33:34,15/07/2016 10:30:26,15/07/2016,9:33:34,15/07/2016,10:30:26,9,Morning,Yes
6076,Airport,219,Trip Completed,15/07/2016 14:13:38,15/07/2016 14:45:27,15/07/2016,14:13:38,15/07/2016,14:45:27,14,Day,Yes
609,City,220,Trip Completed,07/11/2016 11:52:00,07/11/2016 12:47:00,11/7/2016,11:52:00,11/7/2016,12:47:00,11,Day,Yes
1414,Airport,220,Trip Completed,07/12/2016 03:25:00,07/12/2016 04:33:00,12/7/2016,3:25:00,12/7/2016,4:33:00,3,Late Night,Yes
1713,Airport,220,Trip Completed,07/12/2016 08:08:00,07/12/2016 08:45:00,12/7/2016,8:08:00,12/7/2016,8:45:00,8,Morning,Yes
1991,City,220,Trip Completed,07/12/2016 12:32:00,07/12/2016 13:21:00,12/7/2016,12:32:00,12/7/2016,13:21:00,12,Day,Yes
2082,Airport,220,Trip Completed,07/12/2016 15:42:00,07/12/2016 16:38:00,12/7/2016,15:42:00,12/7/2016,16:38:00,15,Day,Yes
2798,City,220,Trip Completed,13/07/2016 04:51:23,13/07/2016 05:25:32,13/07/2016,4:51:23,13/07/2016,5:25:32,4,Late Night,Yes
3763,City,220,Trip Completed,13/07/2016 20:35:37,13/07/2016 21:39:13,13/07/2016,20:35:37,13/07/2016,21:39:13,20,Evening,Yes
4091,Airport,220,Trip Completed,14/07/2016 03:00:20,14/07/2016 03:36:42,14/07/2016,3:00:20,14/07/2016,3:36:42,3,Late Night,Yes
4372,City,220,Trip Completed,14/07/2016 07:32:52,14/07/2016 08:49:55,14/07/2016,7:32:52,14/07/2016,8:49:55,7,Morning,Yes
4609,City,220,Trip Completed,14/07/2016 10:26:23,14/07/2016 11:32:19,14/07/2016,10:26:23,14/07/2016,11:32:19,10,Day,Yes
4949,Airport,220,Trip Completed,14/07/2016 18:28:29,14/07/2016 18:58:25,14/07/2016,18:28:29,14/07/2016,18:58:25,18,Evening,Yes
6004,Airport,220,Trip Completed,15/07/2016 12:12:56,15/07/2016 13:25:34,15/07/2016,12:12:56,15/07/2016,13:25:34,12,Day,Yes
304,City,221,Trip Completed,07/11/2016 07:21:00,07/11/2016 07:50:00,11/7/2016,7:21:00,11/7/2016,7:50:00,7,Morning,Yes
700,City,221,Trip Completed,07/11/2016 14:05:00,07/11/2016 14:40:00,11/7/2016,14:05:00,11/7/2016,14:40:00,14,Day,Yes
1708,Airport,221,Trip Completed,07/12/2016 08:10:00,07/12/2016 08:39:00,12/7/2016,8:10:00,12/7/2016,8:39:00,8,Morning,Yes
1918,City,221,Trip Completed,07/12/2016 10:56:00,07/12/2016 12:10:00,12/7/2016,10:56:00,12/7/2016,12:10:00,10,Day,Yes
2067,Airport,221,Trip Completed,07/12/2016 15:13:00,07/12/2016 16:14:00,12/7/2016,15:13:00,12/7/2016,16:14:00,15,Day,Yes
3632,City,221,Trip Completed,13/07/2016 19:02:42,13/07/2016 20:07:03,13/07/2016,19:02:42,13/07/2016,20:07:03,19,Evening,Yes
4332,City,221,Trip Completed,14/07/2016 07:10:55,14/07/2016 08:06:45,14/07/2016,7:10:55,14/07/2016,8:06:45,7,Morning,Yes
4875,City,221,Trip Completed,14/07/2016 17:50:24,14/07/2016 18:31:45,14/07/2016,17:50:24,14/07/2016,18:31:45,17,Evening,Yes
5108,City,221,Trip Completed,14/07/2016 20:03:55,14/07/2016 20:30:49,14/07/2016,20:03:55,14/07/2016,20:30:49,20,Evening,Yes
5683,Airport,221,Trip Completed,15/07/2016 07:15:56,15/07/2016 08:00:10,15/07/2016,7:15:56,15/07/2016,8:00:10,7,Morning,Yes
5976,Airport,221,Trip Completed,15/07/2016 11:10:14,15/07/2016 12:32:18,15/07/2016,11:10:14,15/07/2016,12:32:18,11,Day,Yes
6229,City,221,Trip Completed,15/07/2016 17:43:20,15/07/2016 18:31:48,15/07/2016,17:43:20,15/07/2016,18:31:48,17,Evening,Yes
6478,Airport,221,Trip Completed,15/07/2016 20:14:02,15/07/2016 20:58:08,15/07/2016,20:14:02,15/07/2016,20:58:08,20,Evening,Yes
1295,City,222,Trip Completed,07/11/2016 22:25:00,07/11/2016 23:03:00,11/7/2016,22:25:00,11/7/2016,23:03:00,22,Evening,Yes
1829,Airport,222,Trip Completed,07/12/2016 09:33:00,07/12/2016 10:20:00,12/7/2016,9:33:00,12/7/2016,10:20:00,9,Morning,Yes
2135,City,222,Trip Completed,07/12/2016 17:12:00,07/12/2016 17:58:00,12/7/2016,17:12:00,12/7/2016,17:58:00,17,Evening,Yes
2719,City,222,Trip Completed,13/07/2016 02:10:23,13/07/2016 02:52:06,13/07/2016,2:10:23,13/07/2016,2:52:06,2,Late Night,Yes
3016,Airport,222,Trip Completed,13/07/2016 07:30:01,13/07/2016 08:11:25,13/07/2016,7:30:01,13/07/2016,8:11:25,7,Morning,Yes
4065,City,222,Trip Completed,14/07/2016 01:54:08,14/07/2016 02:43:27,14/07/2016,1:54:08,14/07/2016,2:43:27,1,Late Night,Yes
4911,City,222,Trip Completed,14/07/2016 18:09:46,14/07/2016 19:07:03,14/07/2016,18:09:46,14/07/2016,19:07:03,18,Evening,Yes
5338,Airport,222,Trip Completed,14/07/2016 22:27:13,14/07/2016 23:34:06,14/07/2016,22:27:13,14/07/2016,23:34:06,22,Evening,Yes
6086,City,222,Trip Completed,15/07/2016 14:22:11,15/07/2016 15:18:36,15/07/2016,14:22:11,15/07/2016,15:18:36,14,Day,Yes
6457,Airport,222,Trip Completed,15/07/2016 20:06:36,15/07/2016 21:19:51,15/07/2016,20:06:36,15/07/2016,21:19:51,20,Evening,Yes
