Request_id,Pickup_point,Driver_id,Status,Request_DateTime,Drop_DateTime,Request_Date,Request_Time,Drop_Date,Drop_Time,Request_Hour,Time_Slot,Trip_Completed,
1089,Airport,NA,No Cars Available,11/7/2016 20:05,NA,11/7/2016,8:05:00 PM,NA,NA,20,Evening,No,
1090,Airport,NA,No Cars Available,11/7/2016 20:03,NA,11/7/2016,8:03:00 PM,NA,NA,20,Evening,No,
1091,Airport,NA,No Cars Available,11/7/2016 20:05,NA,11/7/2016,8:05:00 PM,NA,NA,20,Evening,No,
1092,Airport,NA,No Cars Available,11/7/2016 20:14,NA,11/7/2016,8:14:00 PM,NA,NA,20,Evening,No,
1093,Airport,NA,No Cars Available,11/7/2016 20:06,NA,11/7/2016,8:06:00 PM,NA,NA,20,Evening,No,
1094,Airport,249,Trip Completed,11/7/2016 20:12,11/7/2016 21:18,11/7/2016,8:12:00 PM,11/7/2016,9:18:00 PM,20,Evening,Yes,
1095,Airport,NA,No Cars Available,11/7/2016 20:12,NA,11/7/2016,8:12:00 PM,NA,NA,20,Evening,No,
1096,Airport,NA,No Cars Available,11/7/2016 20:11,NA,11/7/2016,8:11:00 PM,NA,NA,20,Evening,No,
1097,City,227,Trip Completed,11/7/2016 20:11,11/7/2016 21:02,11/7/2016,8:11:00 PM,11/7/2016,9:02:00 PM,20,Evening,Yes,
1098,City,194,Trip Completed,11/7/2016 20:15,11/7/2016 21:03,11/7/2016,8:15:00 PM,11/7/2016,9:03:00 PM,20,Evening,Yes,
1099,Airport,NA,No Cars Available,11/7/2016 20:15,NA,11/7/2016,8:15:00 PM,NA,NA,20,Evening,No,
1100,Airport,162,Trip Completed,11/7/2016 20:10,11/7/2016 20:52,11/7/2016,8:10:00 PM,11/7/2016,8:52:00 PM,20,Evening,Yes,
1101,City,262,Trip Completed,11/7/2016 20:07,11/7/2016 21:01,11/7/2016,8:07:00 PM,11/7/2016,9:01:00 PM,20,Evening,Yes,
1102,Airport,NA,No Cars Available,11/7/2016 20:08,NA,11/7/2016,8:08:00 PM,NA,NA,20,Evening,No,
1103,Airport,NA,No Cars Available,11/7/2016 20:12,NA,11/7/2016,8:12:00 PM,NA,NA,20,Evening,No,
1104,Airport,36,Trip Completed,11/7/2016 20:17,11/7/2016 21:20,11/7/2016,8:17:00 PM,11/7/2016,9:20:00 PM,20,Evening,Yes,
1105,Airport,NA,No Cars Available,11/7/2016 20:18,NA,11/7/2016,8:18:00 PM,NA,NA,20,Evening,No,
1106,Airport,NA,No Cars Available,11/7/2016 20:11,NA,11/7/2016,8:11:00 PM,NA,NA,20,Evening,No,
1107,City,103,Cancelled,11/7/2016 20:14,NA,11/7/2016,8:14:00 PM,NA,NA,20,Evening,No,
1108,City,281,Trip Completed,11/7/2016 20:11,11/7/2016 20:53,11/7/2016,8:11:00 PM,11/7/2016,8:53:00 PM,20,Evening,Yes,
1109,City,286,Cancelled,11/7/2016 20:23,NA,11/7/2016,8:23:00 PM,NA,NA,20,Evening,No,
1110,City,126,Trip Completed,11/7/2016 20:17,11/7/2016 21:30,11/7/2016,8:17:00 PM,11/7/2016,9:30:00 PM,20,Evening,Yes,
1111,Airport,NA,No Cars Available,11/7/2016 20:22,NA,11/7/2016,8:22:00 PM,NA,NA,20,Evening,No,
1112,Airport,77,Trip Completed,11/7/2016 20:15,11/7/2016 21:07,11/7/2016,8:15:00 PM,11/7/2016,9:07:00 PM,20,Evening,Yes,
1113,City,105,Trip Completed,11/7/2016 20:18,11/7/2016 20:55,11/7/2016,8:18:00 PM,11/7/2016,8:55:00 PM,20,Evening,Yes,
1114,Airport,134,Cancelled,11/7/2016 20:19,NA,11/7/2016,8:19:00 PM,NA,NA,20,Evening,No,
1115,Airport,199,Cancelled,11/7/2016 20:23,NA,11/7/2016,8:23:00 PM,NA,NA,20,Evening,No,
1116,Airport,150,Cancelled,11/7/2016 20:25,NA,11/7/2016,8:25:00 PM,NA,NA,20,Evening,No,
1117,Airport,235,Cancelled,11/7/2016 20:17,NA,11/7/2016,8:17:00 PM,NA,NA,20,Evening,No,
1118,Airport,NA,No Cars Available,11/7/2016 20:23,NA,11/7/2016,8:23:00 PM,NA,NA,20,Evening,No,
1119,Airport,226,Trip Completed,11/7/2016 20:31,11/7/2016 21:13,11/7/2016,8:31:00 PM,11/7/2016,9:13:00 PM,20,Evening,Yes,
1120,Airport,NA,No Cars Available,11/7/2016 20:29,NA,11/7/2016,8:29:00 PM,NA,NA,20,Evening,No,
1121,Airport,NA,No Cars Available,11/7/2016 20:23,NA,11/7/2016,8:23:00 PM,NA,NA,20,Evening,No,
1122,Airport,NA,No Cars Available,11/7/2016 20:29,NA,11/7/2016,8:29:00 PM,NA,NA,20,Evening,No,
1123,City,25,Trip Completed,11/7/2016 20:20,11/7/2016 21:18,11/7/2016,8:20:00 PM,11/7/2016,9:18:00 PM,20,Evening,Yes,
1124,Airport,NA,No Cars Available,11/7/2016 20:23,NA,11/7/2016,8:23:00 PM,NA,NA,20,Evening,No,
1125,City,NA,No Cars Available,11/7/2016 20:29,NA,11/7/2016,8:29:00 PM,NA,NA,20,Evening,No,
1126,Airport,NA,No Cars Available,11/7/2016 20:28,NA,11/7/2016,8:28:00 PM,NA,NA,20,Evening,No,
1127,Airport,NA,No Cars Available,11/7/2016 20:30,NA,11/7/2016,8:30:00 PM,NA,NA,20,Evening,No,
1128,Airport,NA,No Cars Available,11/7/2016 20:30,NA,11/7/2016,8:30:00 PM,NA,NA,20,Evening,No,
1129,Airport,256,Trip Completed,11/7/2016 20:27,11/7/2016 21:35,11/7/2016,8:27:00 PM,11/7/2016,9:35:00 PM,20,Evening,Yes,
1130,City,264,Trip Completed,11/7/2016 20:27,11/7/2016 21:42,11/7/2016,8:27:00 PM,11/7/2016,9:42:00 PM,20,Evening,Yes,
1131,Airport,NA,No Cars Available,11/7/2016 20:35,NA,11/7/2016,8:35:00 PM,NA,NA,20,Evening,No,
1132,City,NA,No Cars Available,11/7/2016 20:26,NA,11/7/2016,8:26:00 PM,NA,NA,20,Evening,No,
1133,Airport,44,Trip Completed,11/7/2016 20:27,11/7/2016 21:31,11/7/2016,8:27:00 PM,11/7/2016,9:31:00 PM,20,Evening,Yes,
1134,Airport,84,Cancelled,11/7/2016 20:33,NA,11/7/2016,8:33:00 PM,NA,NA,20,Evening,No,
1135,Airport,106,Trip Completed,11/7/2016 20:37,11/7/2016 21:29,11/7/2016,8:37:00 PM,11/7/2016,9:29:00 PM,20,Evening,Yes,
1136,Airport,111,Trip Completed,11/7/2016 20:32,11/7/2016 21:20,11/7/2016,8:32:00 PM,11/7/2016,9:20:00 PM,20,Evening,Yes,
1137,City,209,Cancelled,11/7/2016 20:32,NA,11/7/2016,8:32:00 PM,NA,NA,20,Evening,No,
1138,City,215,Trip Completed,11/7/2016 20:30,11/7/2016 21:12,11/7/2016,8:30:00 PM,11/7/2016,9:12:00 PM,20,Evening,Yes,
1139,Airport,NA,No Cars Available,11/7/2016 20:33,NA,11/7/2016,8:33:00 PM,NA,NA,20,Evening,No,
1140,Airport,NA,No Cars Available,11/7/2016 20:31,NA,11/7/2016,8:31:00 PM,NA,NA,20,Evening,No,
1141,Airport,NA,No Cars Available,11/7/2016 20:38,NA,11/7/2016,8:38:00 PM,NA,NA,20,Evening,No,
1142,City,204,Trip Completed,11/7/2016 20:42,11/7/2016 21:40,11/7/2016,8:42:00 PM,11/7/2016,9:40:00 PM,20,Evening,Yes,
1143,Airport,NA,No Cars Available,11/7/2016 20:37,NA,11/7/2016,8:37:00 PM,NA,NA,20,Evening,No,
1144,Airport,NA,No Cars Available,11/7/2016 20:41,NA,11/7/2016,8:41:00 PM,NA,NA,20,Evening,No,
1145,Airport,NA,No Cars Available,11/7/2016 20:40,NA,11/7/2016,8:40:00 PM,NA,NA,20,Evening,No,
1146,Airport,NA,No Cars Available,11/7/2016 20:40,NA,11/7/2016,8:40:00 PM,NA,NA,20,Evening,No,
1147,Airport,18,Trip Completed,11/7/2016 20:42,11/7/2016 21:18,11/7/2016,8:42:00 PM,11/7/2016,9:18:00 PM,20,Evening,Yes,
1148,City,NA,No Cars Available,11/7/2016 20:45,NA,11/7/2016,8:45:00 PM,NA,NA,20,Evening,No,
1149,Airport,NA,No Cars Available,11/7/2016 20:43,NA,11/7/2016,8:43:00 PM,NA,NA,20,Evening,No,
1150,Airport,NA,No Cars Available,11/7/2016 20:45,NA,11/7/2016,8:45:00 PM,NA,NA,20,Evening,No,
1151,Airport,181,Trip Completed,11/7/2016 20:40,11/7/2016 21:38,11/7/2016,8:40:00 PM,11/7/2016,9:38:00 PM,20,Evening,Yes,
1152,Airport,296,Trip Completed,11/7/2016 20:39,11/7/2016 21:28,11/7/2016,8:39:00 PM,11/7/2016,9:28:00 PM,20,Evening,Yes,
1153,Airport,NA,No Cars Available,11/7/2016 20:40,NA,11/7/2016,8:40:00 PM,NA,NA,20,Evening,No,
1154,Airport,NA,No Cars Available,11/7/2016 20:47,NA,11/7/2016,8:47:00 PM,NA,NA,20,Evening,No,
1155,Airport,NA,No Cars Available,11/7/2016 20:46,NA,11/7/2016,8:46:00 PM,NA,NA,20,Evening,No,
1156,City,233,Cancelled,11/7/2016 20:46,NA,11/7/2016,8:46:00 PM,NA,NA,20,Evening,No,
1157,Airport,NA,No Cars Available,11/7/2016 20:47,NA,11/7/2016,8:47:00 PM,NA,NA,20,Evening,No,
1158,Airport,NA,No Cars Available,11/7/2016 20:44,NA,11/7/2016,8:44:00 PM,NA,NA,20,Evening,No,
1159,Airport,NA,No Cars Available,11/7/2016 20:45,NA,11/7/2016,8:45:00 PM,NA,NA,20,Evening,No,
1160,Airport,NA,No Cars Available,11/7/2016 20:47,NA,11/7/2016,8:47:00 PM,NA,NA,20,Evening,No,
1161,Airport,NA,No Cars Available,11/7/2016 20:47,NA,11/7/2016,8:47:00 PM,NA,NA,20,Evening,No,
1162,Airport,169,Cancelled,11/7/2016 20:43,NA,11/7/2016,8:43:00 PM,NA,NA,20,Evening,No,
1163,City,245,Trip Completed,11/7/2016 20:47,11/7/2016 21:51,11/7/2016,8:47:00 PM,11/7/2016,9:51:00 PM,20,Evening,Yes,
1164,City,284,Trip Completed,11/7/2016 20:50,11/7/2016 21:39,11/7/2016,8:50:00 PM,11/7/2016,9:39:00 PM,20,Evening,Yes,
1165,City,NA,No Cars Available,11/7/2016 20:48,NA,11/7/2016,8:48:00 PM,NA,NA,20,Evening,No,
1166,Airport,NA,No Cars Available,11/7/2016 20:49,NA,11/7/2016,8:49:00 PM,NA,NA,20,Evening,No,
1167,Airport,16,Trip Completed,11/7/2016 20:50,11/7/2016 21:52,11/7/2016,8:50:00 PM,11/7/2016,9:52:00 PM,20,Evening,Yes,
1168,Airport,NA,No Cars Available,11/7/2016 20:48,NA,11/7/2016,8:48:00 PM,NA,NA,20,Evening,No,
1169,Airport,NA,No Cars Available,11/7/2016 20:54,NA,11/7/2016,8:54:00 PM,NA,NA,20,Evening,No,
1170,City,213,Trip Completed,11/7/2016 20:55,11/7/2016 21:28,11/7/2016,8:55:00 PM,11/7/2016,9:28:00 PM,20,Evening,Yes,
1171,City,242,Trip Completed,11/7/2016 20:49,11/7/2016 21:48,11/7/2016,8:49:00 PM,11/7/2016,9:48:00 PM,20,Evening,Yes,
1172,Airport,155,Cancelled,11/7/2016 20:49,NA,11/7/2016,8:49:00 PM,NA,NA,20,Evening,No,
1173,Airport,NA,No Cars Available,11/7/2016 20:57,NA,11/7/2016,8:57:00 PM,NA,NA,20,Evening,No,
1174,Airport,NA,No Cars Available,11/7/2016 20:58,NA,11/7/2016,8:58:00 PM,NA,NA,20,Evening,No,
1175,City,246,Trip Completed,11/7/2016 20:57,11/7/2016 22:05,11/7/2016,8:57:00 PM,11/7/2016,10:05:00 PM,20,Evening,Yes,
1176,Airport,NA,No Cars Available,11/7/2016 21:01,NA,11/7/2016,9:01:00 PM,NA,NA,21,Evening,No,
1177,Airport,NA,No Cars Available,11/7/2016 21:03,NA,11/7/2016,9:03:00 PM,NA,NA,21,Evening,No,
1178,City,20,Trip Completed,11/7/2016 21:05,11/7/2016 22:06,11/7/2016,9:05:00 PM,11/7/2016,10:06:00 PM,21,Evening,Yes,
1179,City,5,Trip Completed,11/7/2016 20:58,11/7/2016 21:45,11/7/2016,8:58:00 PM,11/7/2016,9:45:00 PM,20,Evening,Yes,
1180,Airport,22,Trip Completed,11/7/2016 21:01,11/7/2016 22:14,11/7/2016,9:01:00 PM,11/7/2016,10:14:00 PM,21,Evening,Yes,
1181,Airport,91,Trip Completed,11/7/2016 21:04,11/7/2016 22:06,11/7/2016,9:04:00 PM,11/7/2016,10:06:00 PM,21,Evening,Yes,
1182,Airport,NA,No Cars Available,11/7/2016 21:00,NA,11/7/2016,9:00:00 PM,NA,NA,21,Evening,No,
1183,City,12,Trip Completed,11/7/2016 21:05,11/7/2016 21:38,11/7/2016,9:05:00 PM,11/7/2016,9:38:00 PM,21,Evening,Yes,
1184,City,120,Trip Completed,11/7/2016 21:01,11/7/2016 22:11,11/7/2016,9:01:00 PM,11/7/2016,10:11:00 PM,21,Evening,Yes,
1185,Airport,NA,No Cars Available,11/7/2016 21:05,NA,11/7/2016,9:05:00 PM,NA,NA,21,Evening,No,
1186,City,197,Trip Completed,11/7/2016 21:05,11/7/2016 22:16,11/7/2016,9:05:00 PM,11/7/2016,10:16:00 PM,21,Evening,Yes,
1187,Airport,248,Trip Completed,11/7/2016 21:10,11/7/2016 21:53,11/7/2016,9:10:00 PM,11/7/2016,9:53:00 PM,21,Evening,Yes,
1188,City,NA,No Cars Available,11/7/2016 21:14,NA,11/7/2016,9:14:00 PM,NA,NA,21,Evening,No,
1189,Airport,NA,No Cars Available,11/7/2016 21:08,NA,11/7/2016,9:08:00 PM,NA,NA,21,Evening,No,
1190,Airport,166,Cancelled,11/7/2016 21:13,NA,11/7/2016,9:13:00 PM,NA,NA,21,Evening,No,
1191,Airport,NA,No Cars Available,11/7/2016 21:10,NA,11/7/2016,9:10:00 PM,NA,NA,21,Evening,No,
1192,Airport,NA,No Cars Available,11/7/2016 21:15,NA,11/7/2016,9:15:00 PM,NA,NA,21,Evening,No,
1193,Airport,NA,No Cars Available,11/7/2016 21:17,NA,11/7/2016,9:17:00 PM,NA,NA,21,Evening,No,
1194,Airport,NA,No Cars Available,11/7/2016 21:15,NA,11/7/2016,9:15:00 PM,NA,NA,21,Evening,No,
1195,Airport,NA,No Cars Available,11/7/2016 21:15,NA,11/7/2016,9:15:00 PM,NA,NA,21,Evening,No,
1196,City,230,Trip Completed,11/7/2016 21:14,11/7/2016 22:05,11/7/2016,9:14:00 PM,11/7/2016,10:05:00 PM,21,Evening,Yes,
1197,City,265,Trip Completed,11/7/2016 21:11,11/7/2016 22:01,11/7/2016,9:11:00 PM,11/7/2016,10:01:00 PM,21,Evening,Yes,
1198,Airport,NA,No Cars Available,11/7/2016 21:16,NA,11/7/2016,9:16:00 PM,NA,NA,21,Evening,No,
1199,City,28,Trip Completed,11/7/2016 21:17,11/7/2016 21:53,11/7/2016,9:17:00 PM,11/7/2016,9:53:00 PM,21,Evening,Yes,
1200,Airport,109,Trip Completed,11/7/2016 21:13,11/7/2016 22:29,11/7/2016,9:13:00 PM,11/7/2016,10:29:00 PM,21,Evening,Yes,
1201,Airport,NA,No Cars Available,11/7/2016 21:19,NA,11/7/2016,9:19:00 PM,NA,NA,21,Evening,No,
1202,Airport,154,Cancelled,11/7/2016 21:20,NA,11/7/2016,9:20:00 PM,NA,NA,21,Evening,No,
1203,City,235,Trip Completed,11/7/2016 21:18,11/7/2016 22:31,11/7/2016,9:18:00 PM,11/7/2016,10:31:00 PM,21,Evening,Yes,
1204,Airport,NA,No Cars Available,11/7/2016 21:18,NA,11/7/2016,9:18:00 PM,NA,NA,21,Evening,No,
1205,Airport,NA,No Cars Available,11/7/2016 21:20,NA,11/7/2016,9:20:00 PM,NA,NA,21,Evening,No,
1206,City,127,Trip Completed,11/7/2016 21:24,11/7/2016 22:14,11/7/2016,9:24:00 PM,11/7/2016,10:14:00 PM,21,Evening,Yes,
1207,Airport,294,Trip Completed,11/7/2016 21:23,11/7/2016 22:32,11/7/2016,9:23:00 PM,11/7/2016,10:32:00 PM,21,Evening,Yes,
1208,Airport,NA,No Cars Available,11/7/2016 21:28,NA,11/7/2016,9:28:00 PM,NA,NA,21,Evening,No,
1209,Airport,NA,No Cars Available,11/7/2016 21:30,NA,11/7/2016,9:30:00 PM,NA,NA,21,Evening,No,
1210,Airport,252,Trip Completed,11/7/2016 21:24,11/7/2016 22:33,11/7/2016,9:24:00 PM,11/7/2016,10:33:00 PM,21,Evening,Yes,
1211,Airport,NA,No Cars Available,11/7/2016 21:25,NA,11/7/2016,9:25:00 PM,NA,NA,21,Evening,No,
1212,Airport,NA,No Cars Available,11/7/2016 21:29,NA,11/7/2016,9:29:00 PM,NA,NA,21,Evening,No,
1213,Airport,NA,No Cars Available,11/7/2016 21:26,NA,11/7/2016,9:26:00 PM,NA,NA,21,Evening,No,
1214,Airport,161,Trip Completed,11/7/2016 21:30,11/7/2016 21:57,11/7/2016,9:30:00 PM,11/7/2016,9:57:00 PM,21,Evening,Yes,
1215,Airport,79,Trip Completed,11/7/2016 21:33,11/7/2016 22:28,11/7/2016,9:33:00 PM,11/7/2016,10:28:00 PM,21,Evening,Yes,
1216,Airport,211,Cancelled,11/7/2016 21:32,NA,11/7/2016,9:32:00 PM,NA,NA,21,Evening,No,
1217,City,286,Trip Completed,11/7/2016 21:23,11/7/2016 22:39,11/7/2016,9:23:00 PM,11/7/2016,10:39:00 PM,21,Evening,Yes,
1218,Airport,NA,No Cars Available,11/7/2016 21:26,NA,11/7/2016,9:26:00 PM,NA,NA,21,Evening,No,
1219,Airport,NA,No Cars Available,11/7/2016 21:26,NA,11/7/2016,9:26:00 PM,NA,NA,21,Evening,No,
1220,Airport,NA,No Cars Available,11/7/2016 21:29,NA,11/7/2016,9:29:00 PM,NA,NA,21,Evening,No,
1221,Airport,NA,No Cars Available,11/7/2016 21:35,NA,11/7/2016,9:35:00 PM,NA,NA,21,Evening,No,
1222,Airport,NA,No Cars Available,11/7/2016 21:29,NA,11/7/2016,9:29:00 PM,NA,NA,21,Evening,No,
1223,Airport,NA,No Cars Available,11/7/2016 21:29,NA,11/7/2016,9:29:00 PM,NA,NA,21,Evening,No,
1224,Airport,NA,No Cars Available,11/7/2016 21:38,NA,11/7/2016,9:38:00 PM,NA,NA,21,Evening,No,
1225,Airport,NA,No Cars Available,11/7/2016 21:37,NA,11/7/2016,9:37:00 PM,NA,NA,21,Evening,No,
1226,City,NA,No Cars Available,11/7/2016 21:39,NA,11/7/2016,9:39:00 PM,NA,NA,21,Evening,No,
1227,Airport,99,Cancelled,11/7/2016 21:32,NA,11/7/2016,9:32:00 PM,NA,NA,21,Evening,No,
1228,City,276,Cancelled,11/7/2016 21:37,NA,11/7/2016,9:37:00 PM,NA,NA,21,Evening,No,
1229,Airport,NA,No Cars Available,11/7/2016 21:35,NA,11/7/2016,9:35:00 PM,NA,NA,21,Evening,No,
1230,Airport,NA,No Cars Available,11/7/2016 21:42,NA,11/7/2016,9:42:00 PM,NA,NA,21,Evening,No,
1231,City,97,Cancelled,11/7/2016 21:34,NA,11/7/2016,9:34:00 PM,NA,NA,21,Evening,No,
1232,Airport,NA,No Cars Available,11/7/2016 21:39,NA,11/7/2016,9:39:00 PM,NA,NA,21,Evening,No,
1233,Airport,282,Cancelled,11/7/2016 21:38,NA,11/7/2016,9:38:00 PM,NA,NA,21,Evening,No,
1234,Airport,NA,No Cars Available,11/7/2016 21:45,NA,11/7/2016,9:45:00 PM,NA,NA,21,Evening,No,
1235,Airport,NA,No Cars Available,11/7/2016 21:43,NA,11/7/2016,9:43:00 PM,NA,NA,21,Evening,No,
1236,Airport,NA,No Cars Available,11/7/2016 21:39,NA,11/7/2016,9:39:00 PM,NA,NA,21,Evening,No,
1237,Airport,NA,No Cars Available,11/7/2016 21:37,NA,11/7/2016,9:37:00 PM,NA,NA,21,Evening,No,
1238,City,243,Trip Completed,11/7/2016 21:43,11/7/2016 22:54,11/7/2016,9:43:00 PM,11/7/2016,10:54:00 PM,21,Evening,Yes,
1239,Airport,NA,No Cars Available,11/7/2016 21:34,NA,11/7/2016,9:34:00 PM,NA,NA,21,Evening,No,
1240,Airport,NA,No Cars Available,11/7/2016 21:43,NA,11/7/2016,9:43:00 PM,NA,NA,21,Evening,No,
1241,Airport,81,Trip Completed,11/7/2016 21:38,11/7/2016 22:42,11/7/2016,9:38:00 PM,11/7/2016,10:42:00 PM,21,Evening,Yes,
1242,Airport,NA,No Cars Available,11/7/2016 21:36,NA,11/7/2016,9:36:00 PM,NA,NA,21,Evening,No,
1243,Airport,NA,No Cars Available,11/7/2016 21:38,NA,11/7/2016,9:38:00 PM,NA,NA,21,Evening,No,
1244,City,299,Trip Completed,11/7/2016 21:38,11/7/2016 22:15,11/7/2016,9:38:00 PM,11/7/2016,10:15:00 PM,21,Evening,Yes,
1245,Airport,156,Cancelled,11/7/2016 21:41,NA,11/7/2016,9:41:00 PM,NA,NA,21,Evening,No,
1246,Airport,NA,No Cars Available,11/7/2016 21:47,NA,11/7/2016,9:47:00 PM,NA,NA,21,Evening,No,
1247,Airport,263,Trip Completed,11/7/2016 21:51,11/7/2016 22:47,11/7/2016,9:51:00 PM,11/7/2016,10:47:00 PM,21,Evening,Yes,
1248,Airport,NA,No Cars Available,11/7/2016 21:44,NA,11/7/2016,9:44:00 PM,NA,NA,21,Evening,No,
1249,Airport,NA,No Cars Available,11/7/2016 21:49,NA,11/7/2016,9:49:00 PM,NA,NA,21,Evening,No,
1250,Airport,NA,No Cars Available,11/7/2016 21:50,NA,11/7/2016,9:50:00 PM,NA,NA,21,Evening,No,
1251,City,295,Cancelled,11/7/2016 21:47,NA,11/7/2016,9:47:00 PM,NA,NA,21,Evening,No,
1252,City,86,Trip Completed,11/7/2016 21:51,11/7/2016 22:58,11/7/2016,9:51:00 PM,11/7/2016,10:58:00 PM,21,Evening,Yes,
1253,Airport,NA,No Cars Available,11/7/2016 21:58,NA,11/7/2016,9:58:00 PM,NA,NA,21,Evening,No,
1254,Airport,4,Cancelled,11/7/2016 21:53,NA,11/7/2016,9:53:00 PM,NA,NA,21,Evening,No,
1255,Airport,NA,No Cars Available,11/7/2016 21:54,NA,11/7/2016,9:54:00 PM,NA,NA,21,Evening,No,
1256,Airport,NA,No Cars Available,11/7/2016 21:55,NA,11/7/2016,9:55:00 PM,NA,NA,21,Evening,No,
1257,Airport,NA,No Cars Available,11/7/2016 21:55,NA,11/7/2016,9:55:00 PM,NA,NA,21,Evening,No,
1258,City,26,Trip Completed,11/7/2016 21:51,11/7/2016 23:00,11/7/2016,9:51:00 PM,11/7/2016,11:00:00 PM,21,Evening,Yes,
1259,Airport,NA,No Cars Available,11/7/2016 21:58,NA,11/7/2016,9:58:00 PM,NA,NA,21,Evening,No,
1260,Airport,142,Trip Completed,11/7/2016 21:59,11/7/2016 23:10,11/7/2016,9:59:00 PM,11/7/2016,11:10:00 PM,21,Evening,Yes,
1261,Airport,NA,No Cars Available,11/7/2016 22:01,NA,11/7/2016,10:01:00 PM,NA,NA,22,Evening,No,
1262,Airport,158,Trip Completed,11/7/2016 22:00,11/7/2016 23:04,11/7/2016,10:00:00 PM,11/7/2016,11:04:00 PM,22,Evening,Yes,
1263,Airport,NA,No Cars Available,11/7/2016 22:02,NA,11/7/2016,10:02:00 PM,NA,NA,22,Evening,No,
1264,Airport,NA,No Cars Available,11/7/2016 22:05,NA,11/7/2016,10:05:00 PM,NA,NA,22,Evening,No,
1265,Airport,NA,No Cars Available,11/7/2016 22:02,NA,11/7/2016,10:02:00 PM,NA,NA,22,Evening,No,
1266,Airport,138,Trip Completed,11/7/2016 22:00,11/7/2016 22:55,11/7/2016,10:00:00 PM,11/7/2016,10:55:00 PM,22,Evening,Yes,
1267,City,146,Cancelled,11/7/2016 22:01,NA,11/7/2016,10:01:00 PM,NA,NA,22,Evening,No,
1268,Airport,NA,No Cars Available,11/7/2016 22:04,NA,11/7/2016,10:04:00 PM,NA,NA,22,Evening,No,
1269,Airport,NA,No Cars Available,11/7/2016 21:59,NA,11/7/2016,9:59:00 PM,NA,NA,21,Evening,No,
1270,Airport,NA,No Cars Available,11/7/2016 22:00,NA,11/7/2016,10:00:00 PM,NA,NA,22,Evening,No,
1271,Airport,195,Trip Completed,11/7/2016 22:00,11/7/2016 22:38,11/7/2016,10:00:00 PM,11/7/2016,10:38:00 PM,22,Evening,Yes,
1272,Airport,262,Trip Completed,11/7/2016 22:00,11/7/2016 22:56,11/7/2016,10:00:00 PM,11/7/2016,10:56:00 PM,22,Evening,Yes,
1273,Airport,7,Trip Completed,11/7/2016 22:07,11/7/2016 23:12,11/7/2016,10:07:00 PM,11/7/2016,11:12:00 PM,22,Evening,Yes,
1274,City,35,Trip Completed,11/7/2016 22:01,11/7/2016 23:21,11/7/2016,10:01:00 PM,11/7/2016,11:21:00 PM,22,Evening,Yes,
1275,Airport,46,Trip Completed,11/7/2016 22:05,11/7/2016 23:02,11/7/2016,10:05:00 PM,11/7/2016,11:02:00 PM,22,Evening,Yes,
1276,Airport,NA,No Cars Available,11/7/2016 22:04,NA,11/7/2016,10:04:00 PM,NA,NA,22,Evening,No,
1277,City,80,Trip Completed,11/7/2016 22:04,11/7/2016 22:35,11/7/2016,10:04:00 PM,11/7/2016,10:35:00 PM,22,Evening,Yes,
1278,City,208,Trip Completed,11/7/2016 22:03,11/7/2016 23:05,11/7/2016,10:03:00 PM,11/7/2016,11:05:00 PM,22,Evening,Yes,
1279,City,258,Trip Completed,11/7/2016 22:11,11/7/2016 22:36,11/7/2016,10:11:00 PM,11/7/2016,10:36:00 PM,22,Evening,Yes,
1280,Airport,NA,No Cars Available,11/7/2016 22:09,NA,11/7/2016,10:09:00 PM,NA,NA,22,Evening,No,
1281,Airport,145,Trip Completed,11/7/2016 22:12,11/7/2016 22:51,11/7/2016,10:12:00 PM,11/7/2016,10:51:00 PM,22,Evening,Yes,
1282,Airport,NA,No Cars Available,11/7/2016 22:08,NA,11/7/2016,10:08:00 PM,NA,NA,22,Evening,No,
1283,City,193,Trip Completed,11/7/2016 22:09,11/7/2016 23:18,11/7/2016,10:09:00 PM,11/7/2016,11:18:00 PM,22,Evening,Yes,
1284,Airport,NA,No Cars Available,11/7/2016 22:17,NA,11/7/2016,10:17:00 PM,NA,NA,22,Evening,No,
1285,City,83,Trip Completed,11/7/2016 22:13,11/7/2016 23:17,11/7/2016,10:13:00 PM,11/7/2016,11:17:00 PM,22,Evening,Yes,
1286,Airport,60,Trip Completed,11/7/2016 22:18,11/7/2016 22:59,11/7/2016,10:18:00 PM,11/7/2016,10:59:00 PM,22,Evening,Yes,
1287,Airport,NA,No Cars Available,11/7/2016 22:20,NA,11/7/2016,10:20:00 PM,NA,NA,22,Evening,No,
1288,City,NA,No Cars Available,11/7/2016 22:20,NA,11/7/2016,10:20:00 PM,NA,NA,22,Evening,No,
1289,City,175,Trip Completed,11/7/2016 22:26,11/7/2016 22:55,11/7/2016,10:26:00 PM,11/7/2016,10:55:00 PM,22,Evening,Yes,
1290,City,289,Trip Completed,11/7/2016 22:23,11/7/2016 23:00,11/7/2016,10:23:00 PM,11/7/2016,11:00:00 PM,22,Evening,Yes,
1291,City,NA,No Cars Available,11/7/2016 22:25,NA,11/7/2016,10:25:00 PM,NA,NA,22,Evening,No,
1292,City,NA,No Cars Available,11/7/2016 22:23,NA,11/7/2016,10:23:00 PM,NA,NA,22,Evening,No,
1293,City,78,Trip Completed,11/7/2016 22:28,11/7/2016 23:24,11/7/2016,10:28:00 PM,11/7/2016,11:24:00 PM,22,Evening,Yes,
